127.0.0.1 - - [23/Feb/2022:13:32:07 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [23/Feb/2022:13:57:50 +0900] "GET /Lecture_Evaluation/css/https//fonts.googleapis.com/earlyaccess/nanumgothic.css HTTP/1.1" 404 909
0:0:0:0:0:0:0:1 - - [23/Feb/2022:13:57:50 +0900] "GET /Lecture_Evaluation/js/jquery.min.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [23/Feb/2022:14:54:40 +0900] "GET /Lecture_Evaluation/index.jsp?lectureDivide=%EC%A0%84%EC%B2%B4&search= HTTP/1.1" 200 8723
0:0:0:0:0:0:0:1 - - [23/Feb/2022:14:54:40 +0900] "GET /Lecture_Evaluation/js/jquery.min.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [23/Feb/2022:14:54:40 +0900] "GET /Lecture_Evaluation/css/https//fonts.googleapis.com/earlyaccess/nanumgothic.css HTTP/1.1" 404 909
0:0:0:0:0:0:0:1 - - [23/Feb/2022:14:54:40 +0900] "GET /Lecture_Evaluation/css/https//fonts.googleapis.com/earlyaccess/jejugothic.css HTTP/1.1" 404 908
0:0:0:0:0:0:0:1 - - [23/Feb/2022:14:54:40 +0900] "GET /Lecture_Evaluation/js/jquery.min.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:04:38 +0900] "GET /Lecture_Evaluation/index.jsp?lectureDivide=%EC%A0%84%EC%B2%B4&search= HTTP/1.1" 200 9475
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:04:38 +0900] "GET /Lecture_Evaluation/js/jquery.min.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:04:38 +0900] "GET /Lecture_Evaluation/css/https//fonts.googleapis.com/earlyaccess/nanumgothic.css HTTP/1.1" 404 909
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:04:38 +0900] "GET /Lecture_Evaluation/css/https//fonts.googleapis.com/earlyaccess/jejugothic.css HTTP/1.1" 404 908
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:04:38 +0900] "GET /Lecture_Evaluation/js/jquery.min.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:05 +0900] "GET /Lecture_Evaluation/index.jsp?lectureDivide=%EC%A0%84%EC%B2%B4&search= HTTP/1.1" 200 9475
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:05 +0900] "GET /Lecture_Evaluation/js/jquery.min.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:05 +0900] "GET /Lecture_Evaluation/css/https//fonts.googleapis.com/earlyaccess/nanumgothic.css HTTP/1.1" 404 909
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:05 +0900] "GET /Lecture_Evaluation/css/https//fonts.googleapis.com/earlyaccess/jejugothic.css HTTP/1.1" 404 908
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:05 +0900] "GET /Lecture_Evaluation/js/jquery.min.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:08 +0900] "GET /Lecture_Evaluation/index.jsp?lectureDivide=%EC%A0%84%EC%B2%B4&search= HTTP/1.1" 200 9475
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:08 +0900] "GET /Lecture_Evaluation/js/jquery.min.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:08 +0900] "GET /Lecture_Evaluation/css/https//fonts.googleapis.com/earlyaccess/nanumgothic.css HTTP/1.1" 404 909
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:08 +0900] "GET /Lecture_Evaluation/css/https//fonts.googleapis.com/earlyaccess/jejugothic.css HTTP/1.1" 404 908
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:08 +0900] "GET /Lecture_Evaluation/js/jquery.min.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:09 +0900] "GET /Lecture_Evaluation/index.jsp?lectureDivide=%EC%A0%84%EC%B2%B4&search= HTTP/1.1" 200 9475
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:09 +0900] "GET /Lecture_Evaluation/js/jquery.min.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:09 +0900] "GET /Lecture_Evaluation/css/https//fonts.googleapis.com/earlyaccess/jejugothic.css HTTP/1.1" 404 908
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:09 +0900] "GET /Lecture_Evaluation/css/https//fonts.googleapis.com/earlyaccess/nanumgothic.css HTTP/1.1" 404 909
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:09 +0900] "GET /Lecture_Evaluation/js/jquery.min.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:09 +0900] "GET /Lecture_Evaluation/index.jsp?lectureDivide=%EC%A0%84%EC%B2%B4&search= HTTP/1.1" 200 9475
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:09 +0900] "GET /Lecture_Evaluation/js/jquery.min.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:09 +0900] "GET /Lecture_Evaluation/css/https//fonts.googleapis.com/earlyaccess/jejugothic.css HTTP/1.1" 404 908
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:09 +0900] "GET /Lecture_Evaluation/css/https//fonts.googleapis.com/earlyaccess/nanumgothic.css HTTP/1.1" 404 909
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:09 +0900] "GET /Lecture_Evaluation/js/jquery.min.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:09 +0900] "GET /Lecture_Evaluation/index.jsp?lectureDivide=%EC%A0%84%EC%B2%B4&search= HTTP/1.1" 200 9475
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:09 +0900] "GET /Lecture_Evaluation/js/jquery.min.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:09 +0900] "GET /Lecture_Evaluation/css/https//fonts.googleapis.com/earlyaccess/jejugothic.css HTTP/1.1" 404 908
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:09 +0900] "GET /Lecture_Evaluation/css/https//fonts.googleapis.com/earlyaccess/nanumgothic.css HTTP/1.1" 404 909
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:09 +0900] "GET /Lecture_Evaluation/js/jquery.min.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:09 +0900] "GET /Lecture_Evaluation/index.jsp?lectureDivide=%EC%A0%84%EC%B2%B4&search= HTTP/1.1" 200 9475
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:09 +0900] "GET /Lecture_Evaluation/js/jquery.min.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:09 +0900] "GET /Lecture_Evaluation/css/https//fonts.googleapis.com/earlyaccess/jejugothic.css HTTP/1.1" 404 908
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:09 +0900] "GET /Lecture_Evaluation/css/https//fonts.googleapis.com/earlyaccess/nanumgothic.css HTTP/1.1" 404 909
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:09 +0900] "GET /Lecture_Evaluation/js/jquery.min.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:16 +0900] "GET /Lecture_Evaluation/index.jsp?lectureDivide=%EC%A0%84%EC%B2%B4&search= HTTP/1.1" 200 9478
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:16 +0900] "GET /Lecture_Evaluation/js/jquery.min.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:16 +0900] "GET /Lecture_Evaluation/css/https//fonts.googleapis.com/earlyaccess/jejugothic.css HTTP/1.1" 404 908
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:16 +0900] "GET /Lecture_Evaluation/css/https//fonts.googleapis.com/earlyaccess/nanumgothic.css HTTP/1.1" 404 909
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:16 +0900] "GET /Lecture_Evaluation/js/jquery.min.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:30 +0900] "GET /Lecture_Evaluation/index.jsp?lectureDivide=%EC%A0%84%EC%B2%B4&search= HTTP/1.1" 200 9478
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:30 +0900] "GET /Lecture_Evaluation/js/jquery.min.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:30 +0900] "GET /Lecture_Evaluation/js/jquery.min.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:30 +0900] "GET /Lecture_Evaluation/css/https//fonts.googleapis.com/earlyaccess/nanumgothic.css HTTP/1.1" 404 909
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:30 +0900] "GET /Lecture_Evaluation/css/https//fonts.googleapis.com/earlyaccess/jejugothic.css HTTP/1.1" 404 908
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:31 +0900] "GET /Lecture_Evaluation/index.jsp?lectureDivide=%EC%A0%84%EC%B2%B4&search= HTTP/1.1" 200 9478
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:31 +0900] "GET /Lecture_Evaluation/js/jquery.min.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:31 +0900] "GET /Lecture_Evaluation/css/https//fonts.googleapis.com/earlyaccess/nanumgothic.css HTTP/1.1" 404 909
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:31 +0900] "GET /Lecture_Evaluation/css/https//fonts.googleapis.com/earlyaccess/jejugothic.css HTTP/1.1" 404 908
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:31 +0900] "GET /Lecture_Evaluation/js/jquery.min.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:33 +0900] "GET /Lecture_Evaluation/index.jsp?lectureDivide=%EC%A0%84%EC%B2%B4&search= HTTP/1.1" 200 9478
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:33 +0900] "GET /Lecture_Evaluation/js/jquery.min.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:33 +0900] "GET /Lecture_Evaluation/css/https//fonts.googleapis.com/earlyaccess/jejugothic.css HTTP/1.1" 404 908
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:33 +0900] "GET /Lecture_Evaluation/css/https//fonts.googleapis.com/earlyaccess/nanumgothic.css HTTP/1.1" 404 909
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:33 +0900] "GET /Lecture_Evaluation/js/jquery.min.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:51 +0900] "GET /Lecture_Evaluation/index.jsp?lectureDivide=%EC%A0%84%EC%B2%B4&search= HTTP/1.1" 200 9523
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:51 +0900] "GET /Lecture_Evaluation/js/jquery.min.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:52 +0900] "GET /Lecture_Evaluation/css/https//fonts.googleapis.com/earlyaccess/nanumgothic.css HTTP/1.1" 404 909
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:52 +0900] "GET /Lecture_Evaluation/css/https//fonts.googleapis.com/earlyaccess/jejugothic.css HTTP/1.1" 404 908
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:52 +0900] "GET /Lecture_Evaluation/js/jquery.min.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:52 +0900] "GET /Lecture_Evaluation/index.jsp?lectureDivide=%EC%A0%84%EC%B2%B4&search= HTTP/1.1" 200 9523
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:52 +0900] "GET /Lecture_Evaluation/js/jquery.min.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:52 +0900] "GET /Lecture_Evaluation/css/https//fonts.googleapis.com/earlyaccess/jejugothic.css HTTP/1.1" 404 908
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:52 +0900] "GET /Lecture_Evaluation/css/https//fonts.googleapis.com/earlyaccess/nanumgothic.css HTTP/1.1" 404 909
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:52 +0900] "GET /Lecture_Evaluation/js/jquery.min.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:54 +0900] "GET /Lecture_Evaluation/index.jsp?lectureDivide=%EC%A0%84%EC%B2%B4&search= HTTP/1.1" 200 9523
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:55 +0900] "GET /Lecture_Evaluation/js/jquery.min.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:55 +0900] "GET /Lecture_Evaluation/css/https//fonts.googleapis.com/earlyaccess/jejugothic.css HTTP/1.1" 404 908
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:55 +0900] "GET /Lecture_Evaluation/css/https//fonts.googleapis.com/earlyaccess/nanumgothic.css HTTP/1.1" 404 909
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:05:55 +0900] "GET /Lecture_Evaluation/js/jquery.min.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:06:00 +0900] "GET /Lecture_Evaluation/index.jsp?lectureDivide=%EC%A0%84%EC%B2%B4&search= HTTP/1.1" 200 11777
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:06:00 +0900] "GET /Lecture_Evaluation/js/jquery.min.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:06:00 +0900] "GET /Lecture_Evaluation/css/https//fonts.googleapis.com/earlyaccess/jejugothic.css HTTP/1.1" 404 908
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:06:00 +0900] "GET /Lecture_Evaluation/css/https//fonts.googleapis.com/earlyaccess/nanumgothic.css HTTP/1.1" 404 909
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:06:00 +0900] "GET /Lecture_Evaluation/js/jquery.min.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [23/Feb/2022:15:06:31 +0900] "GET /Lecture_Evaluation/index.jsp?lectureDivide=%EC%A0%84%EC%B2%B4&search= HTTP/1.1" 200 11720
